id	pDR110_IPTG_vs_pDR110_NT_Fold_Change	pDR110_IPTG_vs_pDR110_NT_log2fc	pDR110_IPTG_vs_pDR110_NT pvalue	pDR110_IPTG_vs_pDR110_NT adjusted_pvalue_BH	pDR110_IPTG_vs_pDR110_NT adjusted_pvalue_IHW	Goe3_IPTG_r1	Goe3_IPTG_r2	Goe3_IPTG_r3	Goe3_NT_r1	Goe3_NT_r2	Goe3_NT_r3	pDR110_IPTG_r1	pDR110_IPTG_r2	pDR110_IPTG_r3	pDR110_NT_r1	pDR110_NT_r2	pDR110_NT_r3	sigF_IPTG_r1	sigF_IPTG_r2	sigF_IPTG_r3	sigF_NT_r1	sigF_NT_r2	sigF_NT_r3	sigG_IPTG_r1	sigG_IPTG_r2	sigG_IPTG_r3	sigG_NT_r1	sigG_NT_r2	sigG_NT_r3	SP10_IPTG_r1	SP10_IPTG_r2	SP10_IPTG_r3	SP10_NT_r1	SP10_NT_r2	SP10_NT_r3	Goe3_IPTG.x	Goe3_NT.x	pDR110_IPTG.x	pDR110_NT.x	sigF_IPTG.x	sigF_NT.x	sigG_IPTG.x	sigG_NT.x	SP10_IPTG.x	SP10_NT.x	Name	Description
A8O17_RS16935	0.88156549178671	-0.18186034307739	0.712794754234865	1	1	218.567742598976	131.296101143094	229.679045608961	234.01955842655	165.596050677134	358.606620825059	238.84094811931	130.214039702785	272.09985995214	224.519376680378	150.413153375351	352.358696458567	287.523262905238	191.700720104679	66.3002810699447	139.915433777128	178.003199189836	264.555524239817	114.866361782478	88.5997115266628	201.809360486808	210.347726865574	136.936870525457	303.092178636477	126.60743307443	136.151370936358	240.198585133795	140.722098112742	166.113417895699	270.135940571771	193.18096311701	252.740743309581	213.718282591412	242.430408838099	181.841421359954	194.158052402261	135.091811265316	216.792258675836	167.652463048194	192.323818860071	psdB	lantibiotic ABC transporter permease PsdB
A8O17_RS16940	0.958698020802461	-0.0608516409559218	0.912159932957149	1	1	112.458091627689	47.1062347612626	81.9010550233504	102.56412745855	68.0126636709656	183.700394319104	130.223793228866	71.8150158360813	127.881300640033	99.6963297172799	60.8989840495325	183.538190784315	29.6415734953853	28.0537639177579	6.63002810699447	51.9956003901489	67.1006824171111	111.859047161802	41.300264910554	51.2945698312258	82.8859873427963	118.21868370352	69.7133159038691	165.323006528988	47.2774591860212	44.1572013847649	86.2935657702892	43.646426152615	52.5460811710886	105.849184877102	80.4884604707673	118.09239514954	109.97336990166	114.711168183709	21.4417885067126	76.9851099896873	58.4936073615254	117.751668712126	59.2427421136917	67.347230733602	psdA	lantibiotic ABC transporter ATP-binding protein PsdA
A8O17_RS16945	0.717896748500286	-0.478151731532914	0.451636898140398	1	1	105.202730877515	43.0971935049849	120.180895958177	119.89890956422	72.941117560166	181.746134805071	110.369044485451	29.9886879315504	156.612341752992	115.096575771169	96.8513963197385	201.718860626157	0	9.35125463925264	19.8900843209834	85.0837097293346	105.310793237966	144.706545137887	45.1721647459184	44.2998557633314	120.725242434073	141.047119177303	54.7747482101828	164.597905623159	51.2840235238196	39.7414812462884	112.982297451822	49.6666228633206	66.9538776212258	137.824459475394	89.4936067802259	124.862053976486	98.9900247233312	137.888944239022	9.74711298674535	111.700349368396	70.0657543144409	120.139924336882	68.0026007406433	84.8149866533133	psdS	two-component sensor histidine kinase PsdS
A8O17_RS16950	0.906743001687507	-0.141234389480547	0.854078302544277	1	1	41.7183243134975	13.0293840829024	70.3280798570074	69.3391284226815	24.642269446002	102.598624486734	58.3963198335722	18.9402239567687	60.2788509624824	43.7691203636838	30.0826306750703	77.9171564650394	8.8924720486156	14.026881958879	15.4700655829871	34.0334838917338	44.7337882780741	67.4705363833091	10.3250662276385	13.9894281357889	90.0934645030395	39.1344608121997	33.1968170970805	94.988218663585	19.2315088214323	10.3033469897785	20.4613609558418	20.3181638986311	22.8829708325708	86.0024627126456	41.6919294178024	65.5266741184724	45.8717982509411	50.5896358345978	12.7964731968272	48.7459361843723	38.1359862888223	55.7731655242884	16.6654055890175	43.0678658146159	psdR	two-component system response regulator PsdR
A8O17_RS16955	0.783969460522337	-0.351130639540662	0.707141941379829	1	1	11.7899612190319	2.00452062813883	24.9264080505849	5.05597811415386	3.94276311136032	29.3138927104953	7.59152157836439	6.31340798558957	6.76024496775503	8.10539265994145	4.40233619635175	13.8519389271181	0	0	2.21000936899816	6.61762186783713	5.59172353475926	16.8676340958273	7.74379967072887	0	5.40560787018237	13.0448202707332	6.6393634194161	24.6534307981824	6.41050294047745	3.67976678206374	16.9028633983041	3.76262294419095	3.39006975297346	17.6415308128504	12.9069632992519	12.7708779786698	6.88839151056966	8.78655592780377	0.736669789666052	9.69232649947456	4.38313584697041	14.7792048294439	8.99771104028175	8.26474117000493	A8O17_RS16955	lipoprotein
A8O17_RS16960	0.86749799565637	-0.205067670522061	0.621696241629509	1	1	607.636462827029	1212.73498002399	655.208440186803	605.995091110727	1317.86856997219	635.134342060732	626.59251181423	976.999885769986	605.041924614075	677.610826371106	1144.60741105145	723.763808941921	572.082368460937	528.345887117774	1063.01450648811	1037.07588414533	1068.01919513902	784.788870563753	691.779437251779	832.370974079437	508.127139797143	625.336071728275	1249.86016370508	708.423584994829	1129.04983039159	1437.3169050741	668.107916427703	1024.18596540878	1358.57045350411	670.378170888314	825.193294345942	852.999334381216	736.211440732764	848.660682121494	721.147587355608	963.294649949368	677.42585037612	861.206606809395	1078.1582172978	1017.71152993373	A8O17_RS16960	arylamine N-acetyltransferase
A8O17_RS16965	1.15131312392566	0.203280258230119	0.57945249086081	1	1	157.804096316273	236.533434120382	155.790050316156	88.1184757038245	194.181083234496	125.072608898113	126.720014038852	175.986247598309	104.783797000203	105.370104579239	143.809649080824	104.755288136331	145.243710127388	88.8369190729001	148.070627722876	165.440546695928	162.159982508019	165.125260095993	116.156995060933	132.899567289994	145.951412494924	88.8678380943703	188.391937025932	124.71735580257	250.00961467862	295.117295921512	112.092673062437	170.070557077431	153.400656322049	133.414076772181	183.375860250937	135.790722612145	135.830019545788	117.978347265464	127.383752307722	164.241929766647	131.669324948617	133.992376974291	219.07319455419	152.295096723887	A8O17_RS16965	HPr family phosphocarrier protein
A8O17_RS16970	1.04352787233102	0.0614691349843031	0.851120633270454	1	1	857.946408708014	1293.91806546362	770.047962991283	751.896173833453	1275.48386652506	717.213241650119	790.686170546568	1096.95463749619	851.790865937134	798.381177004233	1082.24098160314	744.541717332598	1161.94968101911	1126.82618402994	1513.85641776374	1304.61688251646	1181.71757367912	962.342913677724	970.556225398018	1328.99567289994	854.086043488815	831.607292259245	1210.02398318858	778.758372860231	1560.95746600626	1684.59723282878	896.7413844995	1301.11501410123	1293.31161075937	697.943062783393	973.970812387638	914.864427336212	913.14389132663	875.054625313323	1267.54409427093	1149.5591232911	1051.21264726226	940.129882769354	1380.76536111151	1097.456562548	whiA	DNA-binding protein WhiA
A8O17_RS16975	0.931942196683345	-0.101687619776504	0.762975694867791	1	1	754.557518018042	1436.23903006147	662.330271058399	793.06628133442	1324.76840541707	733.824447519399	736.961556299681	1109.58145346737	788.695246238087	788.654705812303	1211.37617669612	827.653350895307	1330.9066499428	1267.09500361873	1690.65716728359	1245.05828570593	1113.68493733955	917.954402899232	885.37442902	923.302256962065	857.689782068936	841.390907462295	1308.7845140524	778.033271954403	1411.1119597726	1593.3390166336	909.196125950882	1207.04944049646	1344.16265705398	721.097571975259	951.042273045972	950.553044756963	878.412752001712	942.561411134578	1429.55294028171	1092.23254198157	888.788822683667	976.069564489699	1304.54903411903	1090.7698898419	mgfK	gluconeogenesis morphogenetic factor
A8O17_RS16980	0.918282799789935	-0.122989571941137	0.7520805620979	1	1	448.018526323213	972.192504647335	480.723583832709	535.211397512573	929.506403503196	535.467106845048	516.807430527114	742.614614304973	517.15874003326	540.629690418095	917.887096939339	476.160400619685	1230.12530005849	1454.12009640379	1233.18522790097	852.727846398442	768.861986029398	494.48801007241	627.247773329038	795.065832384	441.457976064894	562.557874175371	899.633743330882	484.367405093701	953.56231239602	1098.77836112423	585.372848214951	809.716457589893	1000.07057712717	465.295375188929	633.644871601085	666.728302620272	592.193594955116	644.892395992373	1305.81020812108	705.359280833417	621.257193925977	648.853007533318	879.237840578402	758.360803301997	rapZ	RNase adapter RapZ
A8O17_RS16985	0.922321524816465	-0.116658327533443	0.637918688942532	1	1	143.293374815926	206.4656246983	180.71645836674	185.62662504822	303.592759574745	230.602622655896	204.387119417503	219.390927499237	178.019784150883	212.361287690466	243.59593619813	196.524383528488	468.336861227088	547.048396396279	532.612257928556	209.873150665692	264.674913978605	239.697958203861	211.663857666589	368.38827424244	284.695347829605	183.442785057186	317.859523704546	220.430675371984	261.227994824456	334.858777167801	221.516472956722	196.408917686768	221.202051381518	206.185391375189	176.825152626989	239.940669092954	200.599277022541	217.493869139028	515.999171850641	238.082007616053	288.249159912878	240.577661377905	272.534414982993	207.932120147825	A8O17_RS16985	8-oxo-dGTP diphosphatase
A8O17_RS16990	1.14175802546635	0.191256930517507	0.584682003994808	1	1	386.347959946738	454.023922273446	359.652459015582	430.480422290815	430.746869916115	421.142925274116	434.468619561777	426.155039027296	375.756949457717	343.668648781518	371.263685892331	367.942127751575	6761.2429142974	5858.56103149178	2130.44903171422	537.918120399904	462.249145540099	416.364231102263	1506.16903595676	2483.12349410252	902.736514320456	409.281235994256	541.108118682412	380.677975560169	487.999536343845	551.229063953149	569.359609206032	662.974162766446	466.982108472094	381.49810382789	400.008113745255	427.456739160349	412.12686934893	360.958154141808	4916.75099250113	472.177165680755	1630.67634812658	443.689110078946	536.196069834342	503.818125022143	trxB	thioredoxin-disulfide reductase
A8O17_RS16995	1.66307035625428	0.733849203184458	0.483473849887795	1	1	2311.73931902403	238.537954748521	4138.67396525604	2176.23743684937	264.165128461142	1714.86272356398	2866.09137743172	359.075079180407	3007.74565690368	1786.4285422511	391.807921475306	1569.59782967907	109.673821932926	130.917564949537	61.8802623319484	284.557740316997	378.37329251871	1064.43648846826	833.749097881808	249.478135088235	425.241152454346	1968.9525596138	243.996605663542	1949.79633577389	373.411796282811	147.19067128255	5231.8810339698	203.181638986311	243.237504775846	1240.42013527854	2229.65041300953	1385.08842962483	2077.63737117194	1249.27809780182	100.82388307147	575.789173767988	502.822795141463	1387.58183368375	1917.49450051172	562.279759680233	cwlO	peptidoglycan DL-endopeptidase CwlO
A8O17_RS17000	0.933166790196404	-0.0997931296907248	0.693992185818159	1	1	190.453219692054	298.673573592686	274.190488556434	249.187492769012	365.69127857867	247.213828525177	273.878740019454	344.080735214631	286.747057382276	250.456633192191	382.26952638321	336.775265165559	85.9605631366175	65.4587824747685	55.2502342249539	273.213245686419	360.666167991972	268.106605102097	136.80712751621	137.562710001924	212.620576227173	257.635200346982	230.71787882471	308.892985883109	258.022743354217	304.684689554878	305.141165558858	231.777573362163	341.549527612076	253.597005434724	254.439093947058	287.36419995762	301.568844205454	323.16714158032	68.8898599454466	300.662006260163	162.330137915102	265.7486883516	289.282866155984	275.641368802988	A8O17_RS17000	tetratricopeptide repeat protein
A8O17_RS17005	1.10255104968705	0.140845456168551	0.597072318988041	1	1	256.658386537387	349.788849610227	372.115663040874	252.798905707693	317.392430464506	301.933094918102	300.741047142897	365.388487165996	361.673105774894	289.36251795991	329.441492026989	313.400118226047	142.27955277785	51.4319005158895	207.740880685827	271.322496581322	309.408702256679	269.882145533236	130.353961123936	184.19413712122	190.998144746444	320.413397899885	246.486366945823	284.964655990755	275.65162644053	253.167954605985	370.973370373305	285.959343758512	351.719736870996	246.981431379905	326.187633062829	290.708143696767	342.600880027929	310.734709404315	133.817444659855	283.537781457079	168.515414330533	283.954806945488	299.930983806607	294.886837336471	bmrA	multidrug resistance ABC transporter ATP-bindingprotein/permease BmrA
A8O17_RS17010	1.11329437828111	0.154835121818984	0.731067328367484	1	1	44.4390845948126	78.1763044974145	23.145950332686	83.7847801774069	89.6978607834474	89.8959376455189	117.37660286548	102.59287976583	55.2086672366661	83.485544397397	81.4432196325073	82.2458873797638	8.8924720486156	9.35125463925264	0	79.4114624140456	83.8758530213889	66.5827661677392	11.6156995060933	13.9894281357889	3.60373858012158	112.511574835074	67.2235546215881	92.0878150402695	67.3102808750132	107.449190036261	28.4679804603016	73.7474097061426	116.109889039341	102.541397849693	48.5871131416377	87.7928595354577	91.7260499559922	82.3915504698894	6.08124222928941	76.6233605343913	9.73628874066791	90.6076481656439	67.7424837905253	97.4662321983921	A8O17_RS17010	hypothetical protein
A8O17_RS17015	0.913366408326576	-0.130734363449864	0.750036020475034	1	1	150.5487355661	389.879262173003	119.290667099228	337.305968472836	345.977463021868	308.773003217217	354.465661389783	297.519351320908	256.325955027378	312.86815667374	369.062517794155	312.534372043102	32.6057308449239	32.7293912373842	4.42001873799631	225.944518059011	354.142490534753	245.02457949728	41.300264910554	44.2998557633314	30.6317779310334	449.230998073376	218.269072413304	302.367077730649	241.195173135464	352.521657721707	195.717365664573	261.126032326852	412.740992424519	255.802196786331	219.906221612777	330.685478237307	302.770322579357	331.488348836999	23.2517136067681	275.037196030348	38.7439662016396	323.289049405776	263.144732173915	309.889740512567	A8O17_RS17015	hypothetical protein
A8O17_RS17020	0.825716756772096	-0.276281111884834	0.598334368806505	1	1	15.4176415941187	67.1514410426509	18.6948060379387	40.4478249132309	92.6549331169676	56.6735259069576	60.1482094285794	44.193855899127	35.4912860807139	53.4955915556136	68.2362110434521	47.6160400619685	2.96415734953853	0	0	44.4326039697636	69.8965441844908	37.286349053934	2.58126655690962	16.3209994917537	0	65.2241013536662	54.7747482101828	59.4582742779693	41.6682691131034	61.8200819386709	30.2472292390704	57.9443933405406	97.4645053979869	52.9245924385511	33.7546295582361	63.2587613123854	46.6111171361401	56.4492808870114	0.988052449846178	50.5384990693961	6.30075534955443	59.8190412806061	44.5785267636149	69.4444970590262	A8O17_RS17020	lipoprotein
A8O17_RS17025	1.36721967927582	0.451245067917585	0.506604787681042	1	1	11.7899612190319	14.0316443969718	17.8045771789892	5.05597811415386	10.8425985562409	0	5.83963198335722	11.0484639747817	9.57701370431963	7.29485339394731	5.13605889574371	6.92596946355906	100.78134988431	65.4587824747685	37.5701592729687	6.61762186783713	7.45563137967901	9.76547237126842	41.300264910554	51.2945698312258	46.8486015415805	6.52241013536662	6.6393634194161	3.62550452914447	12.0196930133952	24.2864607616207	0.889624389384424	9.03029506605828	6.78013950594692	5.51297837901574	14.5420609316643	5.29952555679825	8.82170322081953	6.45229391775002	67.9367638773491	7.94624187292819	46.4811454277868	5.59575936130906	12.3985927214668	7.10780431700698	A8O17_RS17025	bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP diphosphatase HisIE
A8O17_RS17030	0.932893641334481	-0.100215485263648	0.827727292918672	1	1	8.16228084394517	15.0339047110413	15.1338906021408	7.22282587736266	9.85690777840081	5.86277854209906	4.08774238835005	8.68093598018566	6.19689122044211	4.86323559596487	10.2721177914874	5.19447709766929	115.602136632003	70.1344097943948	41.990178010965	8.50837097293346	3.72781568983951	4.43885107784928	45.1721647459184	53.6261411871906	28.8299086409726	7.33771140228745	4.14960213713506	2.90040362331557	15.2249444836339	19.8707406231442	4.44812194692212	3.76262294419095	11.8652441354071	5.51297837901574	12.7766920523758	7.64750406595418	6.32185652965927	6.77661016170719	75.9089081457875	5.55834591354075	42.5427381913606	4.7959057209127	13.1812690179001	7.0469484862046	hisF	imidazole glycerol phosphate synthase subunit HisF
A8O17_RS17035	0.556220554412715	-0.846271036284428	0.309678700325479	1	1	7.25536075017348	3.00678094220825	5.34137315369676	5.05597811415386	2.95707233352024	0.97712975701651	4.08774238835005	2.36752799459609	1.69006124193876	3.24215706397658	8.8046723927035	2.59723854883465	74.1039337384634	42.0806458766369	26.5201124279779	4.72687276274081	7.45563137967901	3.55108086227943	21.9407657337318	18.6525708477185	12.6130850304255	2.44590380076248	9.95904512912415	2.90040362331557	11.2183801458355	14.719067128255	0	3.01009835535276	7.62765694419028	4.4103827032126	5.2011716153595	2.99672673489687	2.7151105416283	4.88135600183824	47.568230681026	5.24452833489975	17.7354738706253	5.10178418440074	8.64581575803017	5.01604600091855	hisA	1-(5-phosphoribosyl)-5-[(5- phosphoribosylamino)methylideneamino]imidazole-4- carboxamide isomerase
A8O17_RS17040	0.911236804959275	-0.134102076046027	0.82982536438716	1	1	2.72076028131506	6.0135618844165	0	1.44456517547253	4.9284538892004	0.97712975701651	2.33585279334289	5.52423198739087	0.563353747312919	3.24215706397658	5.13605889574371	0.865746182944882	26.6774161458468	9.35125463925264	46.4101967489613	0	0.931953922459877	5.32662129341914	25.8126655690962	16.3209994917537	21.6224314807295	2.44590380076248	1.65984085485403	0	9.61575441071617	8.83144027695298	3.5584975575377	2.25757376651457	0.847517438243365	1.10259567580315	2.91144072191052	2.45004960722982	2.80781284268223	3.08132071422172	27.4796225113536	2.08619173862634	21.2520321805265	1.36858155187217	7.33523074840228	1.40256229352036	hisH	imidazole glycerol phosphate synthase subunit HisH
A8O17_RS17045	1.21609310174393	0.282253682961262	0.807452653315732	1	1	3.62768037508674	6.0135618844165	0	1.44456517547253	1.97138155568016	4.88564878508255	0.583963198335722	0	2.25341498925168	0	1.46744539878392	0.865746182944882	47.4265175926166	4.67562731962632	39.7801686419668	0.945374552548162	0.931953922459877	0	27.103298847551	4.66314271192962	7.20747716024316	0	1.65984085485403	7.25100905828893	10.4170672782758	13.9831137718422	5.33774633630655	4.51514753302914	1.69503487648673	2.2051913516063	3.21374741983441	2.76719850541175	0.9457927291958	0.777730527242933	30.6274378514032	0.625776158336013	12.9913062399079	2.97028330438099	9.91264246214154	2.80512458704072	hisB	imidazoleglycerol-phosphate dehydratase HisB
A8O17_RS17050	0.690085999099478	-0.53515193191955	0.574320309219073	1	1	2.72076028131506	3.00678094220825	10.6827463073935	2.1668477632088	3.94276311136032	2.93138927104953	2.91981599167861	1.57835199639739	1.12670749462584	1.62107853198829	2.20116809817587	4.32873091472441	74.1039337384634	46.7562731962632	44.2001873799631	2.83612365764449	0.931953922459877	1.77554043113971	43.8815314674636	34.9735703394722	39.6411243813374	5.7071088684458	4.97952256456208	1.45020181165779	0	7.35953356412749	3.5584975575377	1.50504917767638	7.62765694419028	0	5.47009584363895	3.01366671520622	1.87495849423395	2.71699251496286	55.0201314382299	1.84787267041469	39.4987420627577	4.04561108155522	3.63934370722173	3.04423537395555	hisD	histidinol dehydrogenase
A8O17_RS17055	1.15330810093012	0.205777973792986	0.856440835522825	1	1	3.62768037508674	1.00226031406942	1.78045771789892	2.1668477632088	1.97138155568016	0	0.583963198335722	3.15670399279478	2.8167687365646	1.62107853198829	1.46744539878392	2.59723854883465	109.673821932926	23.3781365981316	19.8900843209834	0	0.931953922459877	3.55108086227943	27.103298847551	27.9788562715777	7.20747716024316	0	1.65984085485403	2.90040362331557	3.20525147023872	4.41572013847649	0	3.01009835535276	0.847517438243365	2.2051913516063	2.13679946901836	1.37940977296299	2.18581197589837	1.89525415986895	50.9806809506803	1.49434492824643	20.7632107597906	1.5200814927232	2.54032386957174	2.02093571506747	A8O17_RS17055	ATP phosphoribosyltransferase
A8O17_RS17060	1.09029948438945	0.124724470138076	0.963837252919644	1	1	0.906920093771685	2.00452062813883	0	2.1668477632088	0.985690777840081	0	1.16792639667144	6.31340798558957	1.69006124193876	0.810539265994145	5.86978159513566	1.73149236588976	50.3906749421551	23.3781365981316	37.5701592729687	0.945374552548162	9.31953922459877	3.55108086227943	34.8470985182799	30.3104276275425	5.40560787018237	1.63060253384166	4.14960213713506	4.35060543497336	0.801312867559681	5.88762685130199	4.44812194692212	1.50504917767638	0.847517438243365	0	0.97048024063684	1.05084618034963	3.05713187473326	2.80393774233986	37.1129902710851	4.60533154647545	23.5210446720016	3.37693670198336	3.7123538885946	0.784188871973248	A8O17_RS17060	ATP phosphoribosyltransferase regulatory subunit
A8O17_RS17065	0.941770779491482	-0.0865521343403022	0.851553434482518	1	1	33.5560434695524	33.0745903642908	45.4016718064225	33.9472816236045	41.3990126692834	26.3825034394458	30.9500495117933	49.7180878865178	30.9844561022106	28.3688743097951	52.094311656829	38.0928320495748	26.6774161458468	18.7025092785053	13.2600562139889	29.306611128993	50.3255118128333	30.1841873293751	20.650132455277	55.9577125431555	131.536458174438	30.9814481429915	53.9448277827558	29.0040362331557	17.628883086313	41.9493413155267	33.8057267966081	36.1211802642331	55.9361509240621	25.3597005434724	37.3441018800885	33.9095992441112	37.2175311668406	39.5186726720663	19.5466605461137	36.6054367570672	69.3814343909567	37.9767707196343	31.1279837328159	39.1390105772559	A8O17_RS17065	hypothetical protein
A8O17_RS17070	0.830076618190923	-0.268683587846451	0.627778139640624	1	1	32.6491233757807	51.1152760175403	23.145950332686	18.0570646934067	32.5277956687227	31.2681522245283	28.6141967184504	27.6211599369544	25.9142723763943	28.3688743097951	45.4908073623014	25.1066393054016	17.7849440972312	23.3781365981316	15.4700655829871	24.5797383662522	46.5976961229938	29.2964171138053	18.0688658983674	11.6578567798241	120.725242434073	28.535544342229	37.3464192342156	27.5538344214979	24.0393860267904	37.5336211770502	18.6821121770729	46.6565245079678	49.1560114181151	26.4622962192756	35.6367832420023	27.2843375288859	27.3832096772663	32.988773659166	18.8777154261166	33.4912838676838	50.1506550374215	31.1452659993142	26.7517064603045	40.7582773817862	A8O17_RS17070	pectate lyase
A8O17_RS17075	1.03035022657959	0.0431348075702199	0.909831320752791	1	1	253.0307061623	268.605764170604	295.555981171221	226.796732549188	257.265293016261	259.916515366392	256.943807267718	228.071863479423	276.04333618333	242.351240532249	220.116809817587	276.173032359417	3053.08207002469	4381.06279848986	877.373719492268	230.671390821752	224.60089531283	280.535388120075	946.034193107377	1394.27967086696	659.484160162249	236.43736740704	153.535279073997	327.020508528831	276.45293930809	239.184840834143	311.368536284549	203.181638986311	236.457365269899	242.571048676693	272.397483834708	247.99284697728	253.68633564349	246.213694236418	2770.50619600227	245.269224751552	999.932674712194	238.997718336623	275.668772142261	227.403350977634	hprF	heptaprenylglyceryl phosphate O-acetyltransferase
A8O17_RS17080	1.03409226648353	0.048364915304299	0.891075327056873	1	1	427.159364166464	407.919947826253	437.992598603135	357.529880929452	373.576804801391	476.839321424057	370.816630943183	411.949871059719	420.825249242751	352.584580707453	369.796240493547	441.53055330189	3014.54802448069	4091.17390467303	987.874187942176	362.078453625946	374.64547682887	429.680784335811	942.162293272012	1391.94809951099	605.428081460425	333.458218170619	253.125730365239	403.881204546694	425.49713267419	357.673331216596	468.832053205592	337.131015799509	316.971521903018	378.19031680048	424.35730353195	402.648669051633	401.197250415218	387.97045816763	2697.8653723653	388.801571596876	979.846158081143	330.155051027517	417.334172365459	344.097618167669	ppaX	pyrophosphatase PpaX
A8O17_RS17085	0.901963468371745	-0.148859092743981	0.6687053694758	1	1	327.398153851578	300.678094220825	426.419623436792	344.528794350199	288.807397907144	394.76042183467	359.721330174805	263.584783398364	406.178051812615	358.258355569412	348.51828221118	434.604583838331	130.422923379696	149.620074228042	483.992051810596	308.192104130701	329.911688550796	365.761328814781	272.323621753965	216.836136104727	281.091609249483	344.057134640589	236.527321816699	431.435038968192	350.17372312358	334.122823811388	420.792336178833	284.454294580836	333.074353229642	387.011082206905	351.498623836398	342.698871364004	343.161388461928	380.460407206308	254.678349806111	334.621707165426	256.750455702725	337.339831808493	368.362961037934	334.846576672461	A8O17_RS17085	membrane protein
A8O17_RS17090	0.980861711028996	-0.0278783456763989	0.933085719880948	1	1	296.562870663341	230.519872235966	336.506508682896	301.191839086023	225.723188125378	314.635781759316	276.214592812797	267.530663389358	294.070656097344	292.604675023886	223.051700615155	338.506757531449	118.566293981541	201.051974743932	358.021517777701	262.814125608389	245.103881606948	319.597277605148	188.432458654402	174.867851697361	178.385059716018	291.877853557656	199.180902582483	395.905094582576	249.208301811061	183.988339103187	328.271399682853	191.1412455649	248.322609405306	285.572280033016	287.863083860734	280.516936323573	279.271970766499	284.721044390164	225.879928834391	275.838428273495	180.561790022594	295.654616907572	253.822680199033	241.678711667741	A8O17_RS17090	prolipoprotein diacylglyceryl transferase
A8O17_RS17095	0.958552847073533	-0.0610701219306352	0.876146216723713	1	1	218.567742598976	188.42493904505	255.495682518495	244.131514654858	201.080918679376	275.550591478656	214.898456987546	171.251191609117	256.325955027378	179.9397170507	190.767901841909	299.548179298929	177.849440972312	130.917564949537	618.802623319484	208.927776113144	222.736987467911	248.57566035956	175.526125869854	184.19413712122	167.573843975653	224.207848403228	200.01082300991	250.159812510968	177.891456598249	159.701878341566	262.439194868405	176.843278376975	211.879359560841	260.212579489543	220.829454720841	240.254341604297	214.158534541347	223.418599397179	309.189876413778	226.746807980205	175.764702322243	224.792827974702	200.010843269407	216.311739142453	A8O17_RS17095	HPr kinase/phosphorylase
A8O17_RS17100	0.882577026549064	-0.18020590038912	0.547542758120179	1	1	244.868425318355	344.777548039879	175.375085213044	286.746187331298	272.050654683862	237.442530955012	247.01643289601	264.373959396563	225.341498925168	260.993643650115	314.033315339758	259.723854883465	71.1397763889248	102.863801031779	187.850796364843	307.246729578153	268.402729668444	297.403022215902	118.738261617843	123.573281866135	176.583190425957	230.730258538594	358.52562464847	239.283298923535	351.7763488587	366.504771493549	228.633468071797	305.524983068305	327.141731161939	215.006156781614	255.007019523759	265.413124323391	245.57729707258	278.250271291112	120.618124595182	291.017493820833	139.631577969978	276.1797273702	315.638196141349	282.557623670619	nagA	N-acetylglucosamine-6-phosphate deacetylase
A8O17_RS17105	1.03940403938256	0.0557565708010231	0.899305149827988	1	1	183.19785894188	274.61932605502	104.156776497087	186.348907635957	237.551477459459	160.249280150708	186.868223467431	239.120327454205	147.035328048672	173.455402922747	238.459877302386	139.385135454126	91.8888778356946	51.4319005158895	79.5603372839336	248.633507320167	175.207337422457	213.064851736766	55.4972309735569	62.9524266110499	106.310288113587	143.493022978066	263.084775494363	126.892658520056	262.830620559575	354.729517790945	108.5341755049	239.302819250545	230.524743202195	133.414076772181	187.324653831329	194.716555082041	191.007959656769	183.76680522642	74.2937052118392	212.301898826463	74.9199818993978	177.823485664162	242.031437951807	201.080546408307	nagB	glucosamine-6-phosphate deaminase
A8O17_RS17110	1.08679162696924	0.120075355677595	0.79319106546757	1	1	134.224173878209	210.474665954578	119.290667099228	199.349994215209	212.909208013457	115.301311327948	141.90305719558	187.82388757129	136.331606849726	137.791675219005	181.963229449206	109.084019051055	59.2831469907707	88.8369190729001	70.720299807941	204.200903350403	124.881825609623	150.033166431306	65.8222972011954	111.915425086311	73.8766408924924	113.326876101995	209.969868139034	121.816952179254	254.016179016419	306.892549624116	56.9359609206032	190.388720976062	231.372260640439	120.182928662543	154.663168977338	175.853504518872	155.352850538866	142.946307906422	72.9467886238706	159.705298463777	83.8714543933329	148.371232140094	205.948229853713	180.647970093015	nagR	transcriptional regulator NagR
A8O17_RS17115	0.891173553990262	-0.166221674252962	0.75165417892473	1	1	190.453219692054	320.723300502213	136.205015419267	38.2809771500221	54.2129927812044	31.2681522245283	36.7896814951505	37.0912719153387	52.3918985001015	44.579659629678	52.094311656829	45.0188015131339	34965.2000951566	30531.8463971599	31746.7845856585	24.5797383662522	50.3255118128333	43.500740562923	7964.49796134464	16831.61361871	1672.13470117641	60.3322937521413	72.2030771861501	49.3068615963647	42.4695819806631	34.5898077513992	21.3509853452262	34.6161310865567	50.0035288563585	40.7960400047165	215.793845204512	41.254040718585	42.0909506368636	47.230924266547	32414.610359325	39.4686635806695	8822.74876041034	60.614077511552	32.8034583590961	41.8052333158773	A8O17_RS17115	hypothetical protein
